facebook_corpus_msr_2242047,Paise dede.,NAG
facebook_corpus_msr_1600607,"Modiji, kuch  to kijie ?",CAG
facebook_corpus_msr_367696,Unke 7 mrte h or hmare 14 Ku???????????? Hmare 7 k badle me unke 70 Jane chaiye.....modi Ji videsh yatra or politics se fursat mil jaye toh desh k jawano k liye b kch sonch lena 😠😠😠😠,OAG
facebook_corpus_msr_402593,India ka bhok ne wala harami sala. Desh ka kalank desh ka dhabba. Goli mardena chahiye in disturbing  factors ko,OAG
facebook_corpus_msr_656287,लिंक शो नही कर रहा है।,NAG
facebook_corpus_msr_1731714,lalua pagla hai,OAG
facebook_corpus_msr_300229,"आईए Digital India से जुड़िए! अपने  Android Phone से Rs5000-25000/- महीना कमायें बिना एक भी पैसा लगाये ! न ही कुछ बेचना है न ही खरीदना ! जोइनिँग के लिये आप इस WhatsApp no 7987573941 पर ""JOIN"" लिख कर send कीजिए",NAG
facebook_corpus_msr_386735,"Tum Khali jute maro bhadkau bayan do yahi kaam Hai 
Waha sarhad pr mang ka sindur ujad raha hai bache yateem ho rahe hain lasho pr lashen gir rahi hain Hamare jawano ki shahadat ho rahi hai or tum Khali jute maro kadi ninda Kro 
Are Khuda Ke liye mulk Ki jamhuriyat ko mat todo 
Neta nahi Ek deshbhakt ban jao 
Insaan ban jao",CAG
facebook_corpus_msr_360982,Konsi pm se ye sab ho saktha wo bhi bathao,CAG
facebook_corpus_msr_1423679,tere cn k time v yahi hal tha up tab to yad nahi aaya,CAG
facebook_corpus_msr_1724014,धीरे धीरे इंडिया से हिंदूस्तान हो रहा है और होना भी चाहिए,CAG
facebook_corpus_msr_401246,isse kyo drte ho ..kyoki isse govt. ko profit h,CAG
facebook_corpus_msr_349688,Modh ammar bhai tum khud batao ki muslims ki kyu hota h aatankwadi,CAG
facebook_corpus_msr_493230,Samsung grand max me kyo nahi chal raha h jab ki wo 4 g h ushe apne jio ki list me lao ..,NAG
facebook_corpus_msr_399450,Kaya pagal...Chod...Bat kahi hei iako surgical strick kahate hai...Sale...auqad hei...Surgical strick karne chale...Sale..Pak army ruk do din..Sale..in banchod ko ulta latka kar ghusa deha gand pe..goli,OAG
facebook_corpus_msr_654915,Lekin tumhari trh andhbhkt bhi nhi hu aur apne desh ke pm ka nam modiji likhta hu tumhari trh sirf modi nhi.,CAG
facebook_corpus_msr_1731685,Chara chor ......baklol,OAG
facebook_corpus_msr_300575,Jay bheem,NAG
facebook_corpus_msr_1426990,"मुरादाबाद के कांठ में तनाव बरकरार, पूरे इलाके में धारा-144 लागू
http://t.co/xj1td5NnRP",NAG
facebook_corpus_msr_443985,"Surya Prakash Goyat हिन्दी में बोलता हूं क्या इससे पहले साधारण जनता आराम में थी या फिर इस सरकार के जाने के बाद आराम में रहेगी।

बताओ अगर आपकी मनपसंद सरकार आज फैसला ले  की चीनी २ रुपए किलो मिलेगी तो सारी जनता खुश होगी (जनता में सभी आते हैं ) lala dhukhi hoga

क्या आपको सही में नहीं पता की उसके बाद कितना काला-धन पकड़ा गया? कितना नकली रुपए जलाये या काटे गये?

किसी पार्टी को सपोर्ट करना अछि बात है पर सही - गलत भी तो पता होना चाहिए.",NAG
facebook_corpus_msr_383001,wo ristedar hai bhai hote to baat hi alag thi😀,CAG
facebook_corpus_msr_383232,Jhat k bal ki bat krte ho hm ne tmri gand far rkhi h tmko pta nhe kia,OAG
facebook_corpus_msr_1731600,Or tum bihar ko lootne mai janta ko ullu bna rhe ho .... chor,OAG
facebook_corpus_msr_1453937,Maine suna hai media bik chuka hai jab dekho aap log hinduo ki burai karte rahte ho our Muslim ki badava dete rahte ho 19agst ko Jhansi mai 100Sal purane shiv Mandir mai puja nahi karne di tab koi media kaha par thi.     kistvad mai hinduo par hamla hua jab media kaha par thi jab ovesi hinduo ke khilaf bol raha to media kaha par thi.  Aap logo ko ek hi chij yad rahti hai godhara kand lekin ye kyo nahi batate ki godhara kand hone ki mukh vajah kya hai,OAG
facebook_corpus_msr_1723864,Bilkul sahi ye katwa log jahan rehta hai wahan hug deta hai sala log desh ka satyanash karke rakha hai in sabko Pakistan maar k bhagao,OAG
facebook_corpus_msr_367886,Sarkar KO maja aatahe desh ke sath khelwar karne me,OAG
facebook_corpus_msr_397612,Aag se khelne ka shok jaldi pura ho Jaye GA tum logon ka agr Russia k tukre kr  sakte hen to India k b kr sakte hen kute ki mot Maren gai tum randians ko Afghanistan me himat to dikhao agr dekhna hai to last atak dekh lo jisme 250 afghani foji mare Gaye,OAG
facebook_corpus_msr_2082564,Sbhi lut the hein bank kuunhi ...jo sarkar satt wali janta ko aram se jeene nhi deti.,OAG
facebook_corpus_msr_1261718,और उस लिहाज से.....राधामोहन बाबू...........को भगवान का कौन सा दर्जा प्राप्त है............कृपया देश को ये भी बताये.........,CAG
facebook_corpus_msr_368245,Vinay Gupta.....tu sona gachi wali aukat may dikha aur so ja warna modi aa jayega.....tere abbu kejriwal ka baap hai.....uski patloon gili ho jati hai modi ke naam se😆😆😆😓😓,OAG
facebook_corpus_msr_372390,इस कुत्ते को काग्रेंस कियूं झेल रही है.हर रोज अजीब अजीब व्यान देता रहता है,OAG
facebook_corpus_msr_2032150,Abey paida chutiya hua tha tu yaa fir baad me ho gyaa... Bc kuch b likh rha hai..,OAG
facebook_corpus_msr_373642,सईद हैदर तू अपनी मा का चूत रोज देखता है क्या? भोसडीके!,OAG
facebook_corpus_msr_386713,कॉंग्रेस का स्टेंड तो दिग्गी राजा मणिशंकर और संजय निरूपम ने बता दिया,CAG
facebook_corpus_msr_326795,"Abe land fakir madarchod maine ek baar b mere comment me islam ya muslim nahi likha. Anpad saale padhna aata ho toh padh, land k baal tu is desh k dushman hai jo har baat me dharam ghusa k dange karwata hai madarchod.

Maine jo kuch b likha woh sirf pakistaniyo k liye likha tha bhadwe. Lekin tu lode sympathiser rahega hi unka, teri maa wahi chudi hogi jinnah se pata hai.

Itna hi pyar hai tob Karachi me ghar le k reh le madarchod.

Bhadwe dharam bich me laane ki aadat chod de, tere liye hi accha rahega.

Behanchod ye mulk sabhi religions ka hai lekin tere jaise gaddar ka nahi re madachod, hat tatti ki aulad.",OAG
facebook_corpus_msr_1155459,We strongly condemn the meeting between Asad Owasi and Burhani' father. It will discourage Indian army in their fight against separatism. This meeting between Owaisi and Burhan' father aim nothing but to instigate Indian muslims. #bhaktloli,OAG
facebook_corpus_msr_350007,Pakistan ke agents Hume ek jut ho kr ladna hoga ya hum sab ki zimedari hai srif sarkar ki nahi.,CAG
facebook_corpus_msr_747650,Umeed hai Ab Utter Pardesh ki Janta ne Jo Ummede BJP se Lagaaye hai or UP ki Kamaan Di hai..UP ki Janta ke wo sabhi ummeed BJP dwara poori hogi...,NAG
facebook_corpus_msr_399545,Isay kehty hy ' Ghuss k Marna ' 😅😅😅😅 bhenchodo Ab to tmari media be bol rha hy 😅😅😅😅😅😅😅,OAG
facebook_corpus_msr_1423682,"Kya RAHUL ye kahena chahta hai ki amethi me 3 mahine pahele sadak,pani,bizli ki samasya nahi thi....aur ye samasya modi sarkar ane ke baad paida hui hai??.....agar amethi me ye San samsya hai to uske liye waha ke  MP ko bhaga bhaga ke marna  banta hai...Jo seat pe bap Dadao ke jamanse se jame hue hai aur khud hi bowl raha hai ki waha sadak,bijli,pani jaisi basic samasya khatam nahi saka....aur ye chaman waha ki ghadi Obama ko pahenaneke sapne bech raha tha....",OAG
facebook_corpus_msr_351562,Kishan Rajawat Rajput hahahahaha beta khwab me tm log 17 b mar dety ho pakistan me na army ko pata ha na media or india ko pata ha k mar gae hahahahaha tmhri media tm logu ko mamu acha bna leti ha rapistan,CAG
facebook_corpus_msr_1493878,pak govt. manega. tu ja chokobar khane,OAG
facebook_corpus_msr_1376876,15 अगस्त को वाघा बॉर्डर पर पाकिस्तान के साथ मिठाई नहीं बांटेगी बीएसएफ,NAG
facebook_corpus_msr_1395920,"BSNL baad me pehle BJP ke chal Charitra aur aacharan pe Dhyan de Kripa hogi, Jai ho Sushma Ji ki",CAG
facebook_corpus_msr_710150,Aaj ak emandar neta ko hara ne ke liye sare beai man ak ho geye,OAG
facebook_corpus_msr_1432158,"नवाज शरीफ, नरेंद्र मोदी के शपथग्रहण समारोह में शामिल होने के लिए भारत आएंगे",NAG
facebook_corpus_msr_402607,Is suar ko serm nhi aati sala bhart ka khata h or isi ke khilaf bolta h,OAG
facebook_corpus_msr_233903,Netao ke ghar vale ko bhejo tabhi malum padega ki sahadat Kya hoti he,CAG
facebook_corpus_msr_362682,Karo esa hey karo en logo ke sathe kuto ko he dado en logo ko,OAG
facebook_corpus_msr_346663,"अल्लाह ताल्लाह के फजल से
पाकिस्तानी जेल में सज़ा काट रहे
आतंकी जकी-उर-रहमान-लखवी
की पत्नी पेट से है !😉

अल्लाह बडा हलालु है 😂",OAG
facebook_corpus_msr_710133,"#नोटबंदी,,, #मीटबंदी के बाद अब बारी हे #सुअरबंदी की.......",CAG
facebook_corpus_msr_1391629,"हेमा मालिनी के लिए ये डूब मरने वाली बात है, लेकिन वो ऐसा करेगी नहीं! बड़े है, कुछ भी कर सकते है...!",OAG
facebook_corpus_msr_373331,Feku  nikal delhi me  Akela jaise Canada ka PM nikalta he ya UK ka,OAG
facebook_corpus_msr_395316,Pakistan ko gole barood se nhi direct PARMAANU BOOM SE UDAO na rahe Ga baans na bajegi...........,OAG
facebook_corpus_msr_348862,बात तो सही है पर तुम पहले पाकिस्तान को आर्थिक मदद करणा बंद करो तुम्हे लगता है जेहादियो के खिलाफ पाकिस्तान काम करेगा लेकीन पाकिस्तान जेहादी पैदा करता है,CAG
facebook_corpus_msr_1351260,Ghanta !!,OAG
facebook_corpus_msr_349860,Chuteya ye tumhari hi den hai ayias nehru ki wajh se ye problem nasur ban gaye hai .....congress kis muh se bolti hai sab ko pata hai,OAG
facebook_corpus_msr_1724330,jung sangi hai yeh insaan sorry yeh shaitaan,OAG
facebook_corpus_msr_395396,Itana dahalado ki Pakistan ko chupne  ki jagah na  मिले  जै हिन्द,OAG
facebook_corpus_msr_671885,Kejriwal 100 guna behatar chief minister kisi vi present minister sy.,NAG
facebook_corpus_msr_368422,इधर सैनिक मर रहे है और मीडिया आप के पीछे पडी है,CAG
facebook_corpus_msr_372966,Please pm modi ji kuch kare jb koi vir Bharat sapoot apni desh ke liye saheed hota h Sir kasam se hamari aatma tk rone lagati h please Sir I beg do something please please please please please......,CAG
facebook_corpus_msr_1404140,सादे कागज पर घोषणा पत्र देकर भी अब खुल सकेगा बैंक खाता। पढ़ें खबर... http://goo.gl/ULXrMl,NAG
facebook_corpus_msr_340973,हमे भारत के जवानो पर गर्व है पाकिस्तान कि ओकात  ही नही हम से जित सके,CAG
facebook_corpus_msr_374280,"Lagta he pakistan tumhare dushman nahi 56 inch dushman he. Pakistan ke liye 1 sabd nahi, har baar 56 inch wala .",CAG
facebook_corpus_msr_340664,Vote ke age modi 20 sar la raha tha fik kiya hua modi ko. ek on feku Hai Modi,CAG
facebook_corpus_msr_410970,"Rajeev Singh un logon mein aata hai jo apni akal ka istemaal nahi karte huye kuch HAT KE bolna chahte hain. Bolne do yaaron, jab digvijay ko bhonkne ka adhikar hai, to har kutte ko hai. Ab rajeev singh koi apbvaad thode na hai, let him bark like his BIG DOG Diggy.",OAG
facebook_corpus_msr_1561851,एक ओर औरतों के हक़ की बात हो रही है। दूसरी ओर एक शिक्षित नारी रो रही है। नारे लग रहे है बेटी बचाओ - बेटी पडाओ के। मगर दूसरी ओर बेटी धमकाओ - बेटी रुलाओ की तस्वीर भी देखने को मिल रही है। पता नहीं सच्ची तस्वीर क्या है?,CAG
facebook_corpus_msr_403245,"मोदी जी अब नींद से जाग जाओ, वरना  फिर आपको भगा देगी जनता, कब तक सेना के जवानों को मरवाते रहोगे??",CAG
facebook_corpus_msr_1731490,"बेवखुफ ...जब एक अनपड  CM ...बन सकती है...एक अंगुठा छाप ज्ञान दे सकता है.......
......

तब क्यों नही याद  आया सत्ता का दुरउपयोग...",OAG
facebook_corpus_msr_383065,Yeh kutte chori chori chupke chupke attack krte hai agar himmat hai na face to face aakr fight kro na...salle deshdrohi...terrorist...chun chun kr marroo...,OAG
facebook_corpus_msr_1947177,Apne ghar me tum kirtan kro pahle,CAG
facebook_corpus_msr_395191,"Bhai tumahara gussa jayaz hai but social media pr hi hm chillakar kuch nahi kr sakte 
Army ko bhi kuch samjhkr step lena padta hoga
Hm to unke rule jante nahi hai jyada",CAG
facebook_corpus_msr_368287,Mms baba k sath aise hona hi chaiye tha.....bohat jda urne lga tha ftak se niche ana hi pra,CAG
facebook_corpus_msr_364616,Ghanta jawab diya jayega.hamary sainik mar rahy hai aur sarkar tamasha dekh rahi hai,CAG
facebook_corpus_msr_2179850,Lol Sahi baat hai 😂,NAG
facebook_corpus_msr_1277517,"🔘आइये digital india से जुड़िये.
🔘और घर बैठे लाखो कमाये और दूसरे को भी कमाने का मौका दीजिए.
🔘कोई इनवेस्टमेन्ट नहीं है.
🔘 आईये बेरोजगारी को भारत से उखाड़ फेकने मे हमारी मदद कीजिये.
🔘 ""JOIN"" लिखकर इस WhatsApp No.8486850061पर send कीजिये..
............जय हिन्द..........
 sponser's refer id.....686461 #important_686461

Play store > search champ cash > download.
686461 ek blank paper pe note kare....
#Refer_id_is_most_important_686461
🔘Join hone k liye uper diye hue no par whts app kare.....
🔘Note:- Android phone users only",NAG
facebook_corpus_msr_401366,Tum Hindu Ku nhi ban jaty kashmiri bhio per Hindu army zulm kray GI to reaction yhi ho ga,OAG
facebook_corpus_msr_350001,56 inch ka sheena kya smriti irani ko dikhane ke liye rakhe ho kya.,CAG
facebook_corpus_msr_747593,Shaikh Bhai.. Subha Kab Ki Ho gyi Hai.... Manipur me Kis Ki govt Thi ye Tu google Pe Chek KR le,CAG
facebook_corpus_msr_346608,Ab shayad media wale is trah ki baate likh kar actaro main bhi ladai karayege,CAG
facebook_corpus_msr_747717,BILKUL SAHI BAAT AKHILESH JI BOLE.,NAG
facebook_corpus_msr_383174,"56 inch ghant noch raha hai.3 year na jane kitno sena-force janta ko khun karba diya,Abhi kitno ko marba dega.",CAG
facebook_corpus_msr_1731482,Yeh indian express walaa sirf inka comedy dikhao paper tumhari bikri Hoti nhn Facebook PE b agar aisi news chappogey toh unfollow karne lagengey log.snapchat haal dekha waisa hi ho jayegaa,OAG
facebook_corpus_msr_383040,India me Bht jaban hai..  Jaban Marta hai to sarkar ka kya Jata hai - Marne ke baad ek phul ka mala le aakar uske uppor rakh diye and miss fair - Phir Shok 2min uske baad jabano ke aatma ko santi mil Jata hai and uske baad unke family ko 20lakh ka Inam..  Jiban dene ka badle me...  Ye hai India...  Isi liye to India ka devlope nehi...  In saalo Pakistaniyo ko uda Dena chahiye baad me jo hoga dekha jayega....  Jay Hind...... Bharat mata Ki Jay....,OAG
facebook_corpus_msr_349914,Ayga din jaroor bas os samay ka intjaar he kuch din or jelena do kuttu ko hum jara tayaari or jaal to bana le taki dobara na othne pai dushman jara sabr rakho Congresso tumne to desh ko khokhla kar diya tha saalo apni jeb bhari tumne ab oksate ho taki hum haar jay tumhra sapna such ho jay pakistan ke sath,OAG
facebook_corpus_msr_1724036,Jahil kehte hai aise logon ko,OAG
facebook_corpus_msr_747649,Hahahahahaha kaam kara Hai haan Bhai rape karaye Hai gundagardi karayi Hai chote chote pakistan banwaye hai kitna kaam karoge aur,OAG
facebook_corpus_msr_402618,tere ko jidhar bhi jaavne ka he chala ja... Baaki system to sb change honge hi honge,OAG
facebook_corpus_msr_863885,"वडोदरा : शाहरुख खान को देखने के लिए उमड़ी लाखों की भीड़, लाठीचार्ज से मची भगदड़, एक की मौत http://khabar.ndtv.com/news/filmy/vadodara-1-dies-as-crowd-goes-berserk-after-srk-arrives-at-station-1651950
#Shahrukhkhan",NAG
facebook_corpus_msr_401312,"Kihi MODIKA Kejari na ho jaye --- aap sochenge ki muze rajniti nahi pata muze sab pata hai------- Pakisthan pe hamla kare ya phir .. Sitaram yechuri, Digvijay singh, Kejariwal, Rahul Gandhi, farukh abdullah ko khatma kar DO",OAG
facebook_corpus_msr_1081368,"पारसी समुदाय की पत्रिका 'पारसियाना' के संपादक जहांगीर पटेल ने कहा, ""पारसी नाराज़ हैं, क्योंकि साइरस मिस्त्री और रतन टाटा की लड़ाई बोर्डरूम की बातचीत न रहकर सार्वजनिक हो गई... हमें उम्मीद है कि यह जल्द ही खत्म हो जाएगा...""
#TataSons #Parsis",NAG
facebook_corpus_msr_349836,dusre k madwa m sbko geet aata h .....jb congres ki srkar thi tb to kisi  ki itni himmt ni thi ki jo desh k andr hi pkistani h hnko mar k apna seena dikha ske ....or ab modi g k time to bilkul aaenge lambe lambe dakar....,CAG
facebook_corpus_msr_233902,Kya hai ye ninda ninda ninda ninda what nonsense bhagao in sabko yeha se faltu me mood kharab kr rhe sab ke sab,CAG
facebook_corpus_msr_1947079,मुस्लिम कौम के विकास में यही मौलवी मौलाना टांग अड़ाते हैं।,OAG
facebook_corpus_msr_387410,Sonu Hand Work Embroidery  m p ka 11 Pakistani Jasoos Jo pakdegaya o sab Hindu hai ya musalman hai bhai aur sun mera apni bhai Indian Army mai hai apni auqat mai rahena ok,CAG
facebook_corpus_msr_373427,"Connect to Digital India
अब RS 15000-50000/महीना कमायें. 100% Free कंपनी गवर्नमेंट से register Hai और 

कम्पनी आपको हर माह आपके बैंक एकाउंट मे रूपया देगी... बस 

आप इस whatsApp no. +918291050056
 पर ""JOIN"" लिख कर send कीजिए.",NAG
facebook_corpus_msr_1805720,Bjp ka dalal,OAG
facebook_corpus_msr_360196,"Hahahahha ab bhajpa ko Gali dene wale chuppee saadhe aur aankhein band kiye baithe honge.. 
Bhai hamle ke aadesh achaanak nahi diye jate.. samay lgta hai, fir puri taiyyari ke sath hamla hota hai..",CAG
facebook_corpus_msr_1724149,Deobndi zeada ya brelvi India m ?,NAG
facebook_corpus_msr_360037,bhai mere m to bs kuch naam hi btaya hu agar inko gin k btau to 20  crore vishes dharm k or 20 crore seculer vampanthi yani 40 crore se bhi jyada log hote h ye,CAG
facebook_corpus_msr_1805243,Anna..aap ache hai ..aap great hai..but kejriwal is not selfish ..may be u ..bedi..and etc..hope 2019 modi giv u ticket,CAG
facebook_corpus_msr_323986,"कटप्प्पा ने बाहुबली को क्यो मारा था अगर जान गए हो तो ज़रा इन सवालों पर भी ग़ौर कर लें !!

तीन साल में 

1- कितने करोड युवाओं को रोजगार दिया ?
2- गंगा मैया कितनी साफ हुई ?
3- बुलेट ट्रेन के कितने कोच तैयार हुए ?
4- मेक इन इंडिया का क्या परिणाम रहा ?
5- कितने दागी नेता जेल गए ?
6- धारा 370 पर क्या हुआ ? 
7- कितने कश्मीरी पंडितों को उनके घर मिले ?
8- डीजल पैट्रोल कितने सस्ते हुए ?
9- मंहगाई कितनी कम हुई ?
10- आम जनता के लिए क्या किया गया ?
11- लाहौर और करांची पर कंहा तक कब्जा किया ?
12- सेना को कितनी छूट दी गई ?
13- चीन थर थर कांपा क्या ? 
14- देश ईमानदार देशों की श्रेणी में आया क्या ? 
15- किसानों की फांसी बंद हुई क्या ? 
16- जवानों का खाना सुधरा क्या ? 
17- बिहार को 125 लाख करोड़ का पैकेज दिया क्या ? 
18- अलगाववादी नेताओं की सुविधाएं बंद की क्या?
19- ओवैसी और वाड्रा जेल गए क्या ? 
20- मोदी के विदेशी दौरों से कुछ फायदा हुआ क्या ? 
21- राम मन्दिर बना क्या ?
22- गुलाबी क्रांति गौ हत्या रुकी क्या ?
23- डॉलर का मूल्य रूपये के मुकाबले कम हुआ क्या ?
24- कितने स्मार्ट सिटी तैयार हो गये ?
25- कितने गाँवों की काया पलट हुई संसादों के गोद लेने से ?
26- महिलाओं पर अत्याचार रुक गया क्या ?
27- बीफ एक्सपोर्ट में भारत को एक नम्बर किसने बनाया ?
28- 100 दिनों के अंदर विदेशों से काला धन आया क्या ?
29- कितने लोगों को 15 लाख मिले ?
30- नोटबन्दी से आतंकवाद और नक्सलवाद का कमर टूटा क्या ?
31- देश के अंदर से घूसखोरी बंद हो गई क्या ?
32- भारत में कितनी खुशहाली आई ?
33- स्वच्छता अभियान का क्या परिणाम रहा ?

बाकी जो छूट गया हो,  वो आप एड कर लो,और ढूंढो!!!",CAG
facebook_corpus_msr_1723916,"Allah inko jaldi hi ajaan na sunne ki taufeeq ata famaye.
Ameen 😂😂😂😂",OAG
facebook_corpus_msr_373011,Humare desh k bharist rajnetao k karn humare sainiko ka bura hal ho raha hai . sabse pahle ghar k jaichndo ko goli se ooda do . fir dekhiye bahar wale bharat k sainiko pr hamla krne se pahile 2 baar sochenge .,CAG
facebook_corpus_msr_671880,"10Election me, Bjp 5 asthan haar gai, Kahan Hai Bjp Lahar, srief media,EVM me.",CAG
facebook_corpus_msr_399260,Khalistan bhilenge inshahalllah wo lahore aur punjab bhi le lenge jo maharaja Ranjeet singh ka sikh Empire tha mukammal khalista bina nankana ke bina nahi hoga tum jung shuru karo modi ne green signal diya nahi ki khalistan bhi ban jayega aur Baloachisstan bhi azaad 😃,CAG
facebook_corpus_msr_351343,"Modi ji ku6 karte kyu nhi
ho hum marne maarne ke liye tyar hai pakistan se yudh hone do",OAG
facebook_corpus_msr_431889,"पी एम हो तो मोदी जी जैसा नही,  तो हो ही ना।
नमो नमो",CAG
facebook_corpus_msr_399193,Un ka apna religion hota h... plz dnt blame to muslims...,CAG
facebook_corpus_msr_1351263,"vedon me vaanprasth ka bhi bidhan hai,to ashok singhal praveen togadiya aur mohan bhagawat kab jaa rahe hai......",CAG
facebook_corpus_msr_300586,Bjp ka bika huaa cenal,OAG
facebook_corpus_msr_221671,Ab sala yh khujriwal kya karyga tainshan ho raha hy yr,NAG
facebook_corpus_msr_688499,Sarm kro tumlogo ne kuchh kra nhi... Or jo garobi k liyr kr rhe unpr iljam laga rhe ho...,CAG
facebook_corpus_msr_331033,"Ye Arabi muzlim nahiiiii haiiii...Hindistan mai HALALA ki paidase hai wo00000...
            Jai Hind",OAG
facebook_corpus_msr_1945523,चुप रह बेटा तेरे जैसे लोगो की समझ से बाहर हैं योगी जी ...जय श्री राम,CAG
facebook_corpus_msr_710082,Yeh chutiya kya krega Delhi Ko bhi barbaad karega shanti Se Delhi chl Toh rahe h ab yaha bhi barbaad krega,OAG
facebook_corpus_msr_348701,"तेरी ये सोच कैसी निसाने पे गोली
मारे ऐसे पत्रकारो को धाय धाय गोली
सरकार को निकम्मा कहे गद्दारो की टोली,आखो से जो न समझे 👹 गठबन्धन की खाली बोरी की खोली
झूट को सच बनाये बेइमानो की चोली
आँखो के सामने दिखे मोदी की बोली
धैर्य समय को पहचान गया इसी मे सबकी है भलाई ,
जित हमारी पक्की है मांद में बैठे छुप के विरोधी की चलाकी, सेना को बरगलाये राजनीती की फूटी ढोल है।
सहादत जवान की अंशु का रक्त बहे सुनी माँ की ये गोदी
दिल से जवान बोलो जय जय  भारत माता दुर्गा की जय
हर हर मोदी?????
घर घर मोदी?????🌷👳👍",CAG
